,Date,A5G.IR,ABN.AS,ACA.PA,ALPHA.AT,BAMI.MI,BARC.L,BBVA,BCP.LS,BIRG.IR,BKT.MC,BMPS.MI,BNP.PA,BPE.MI,CABK.MC,CBK.DE,DANSKE.CO,DBK.DE,DNB.OL,EBO.DE,ETE.AT,EUROB.AT,GLE.PA,INGA.AS,ISP.MI,JYSK.CO,KBC.BR,MB.MI,NDA-SE.ST,OTP.BD,PEO.WA,PKO.WA,RAW.DE,SAB.MC,SAN.MC,SEB-A.ST,SHB-A.ST,SWED-A.ST,SYDB.CO,TPEIR.AT,UCG.MI,UNI.MC,stoxx,cor,banks_index,spread,index,spread_ch
4779,2018-04-30,-0.009619210632838437,0.00233733797288882,-0.002925004051944291,0.0018298025172245325,-0.0024801367122440077,-0.008135903197276861,-0.0012390676066484918,-0.013129837126819255,0.003366951904118398,-0.0011506646364047857,0.00713490237010328,0.006449580767348806,0.009905149097787946,0.0017361035143441672,-0.00372092668400259,-0.018678843296198733,-0.006120994720016593,0.005342257440786646,-0.00975366319319293,0.026706277639223064,0.030451884004443874,0.0025364287181246503,0.006771348716146264,0.0012686166679307664,-0.002420639930159285,-0.005494526224051444,-0.006416637050670415,-0.014987884531288742,0.0,-0.005106369992519899,0.010383972633669414,-0.0271871966582774,-0.0006143812348951005,0.01072235222520379,-0.045359850173590344,-0.013091671820797623,-0.008567025456824862,-0.015490494575185143,0.05149705813594507,0.004134151610777348,0.0006666978200275953,-0.001348238862985296,0.32245445383520177,-0.008951406649616467,3.02,0.005368367079790604,0.027210884353741527
4784,2018-05-07,0.0,-0.003482978020759697,0.001116969582692029,-0.007751838589689308,0.0029474580409449835,0.0,-0.0012422644279369566,0.011264454450747197,0.0,0.0020708292961451047,-0.014454118985126274,-0.004786967381933072,-0.0031692091937995936,0.008411517938578195,0.005287984424220182,-0.004631774100371078,0.0005207955630304184,0.0,0.017295593554800925,-0.033505183146019135,-0.022633759997115477,-0.00728044527853744,0.005322166527966354,0.003491483186022881,0.002433814071855389,-0.030867648459725783,0.004889900752586662,0.009981819610520137,-0.020947176684881552,-0.017933377467850176,-0.017474843231719772,0.02029390921113916,0.0005969585528851074,0.0007440398373681489,0.005241777450731622,-0.0012150946130651263,0.006376179424552264,0.004370629312333563,-0.038823589470145525,0.009249834276895408,0.009469687990002695,-0.0010763652843870375,0.3286779019515055,-0.008639551192145767,3.08,0.008074535000820005,0.019867549668874274
4789,2018-05-14,0.007984023957211539,-0.05996204557238516,-0.0044543164571861915,-0.03139010432469913,0.014208327341278748,-0.01189089805570509,-0.0012269049908646412,-0.014400530653027155,-0.006666692097981763,0.0048330043380448995,0.02499999999999991,0.0017524392153793755,0.01434835091603004,0.0032550426830775248,-0.018343520496709398,-0.003252773969186218,-0.014943300032539963,-0.012148299044959732,0.0023267877941524073,0.014771998266909891,0.01485147112526719,0.00011703880572921932,0.009411443736027092,0.0012715152690963016,-0.016434523388535904,-0.012218790536457025,0.008242840684045571,-0.010517080382459354,0.04014598540145986,0.00668340076987417,0.0004714865305750493,0.007352976041603787,0.0,-0.0021746783293939975,-0.014564222135997507,-0.0012993990889260676,-0.013333364633413503,-0.001715239715775585,-0.025893919017938916,-0.00825057487348313,-0.0018484417333574088,0.004725372470535838,0.31847156044654346,0.013128855186463673,3.0,0.013513542284099955,-0.025974025974025983
4794,2018-05-21,0.0032760588489713083,0.0033402889836164906,0.0074432501381409555,-0.004499971866607666,-0.0018818646288593088,0.006746958537274139,-0.0077820937072214935,0.012043836825099685,-0.002730372893828159,-0.00811536879743513,0.0046098857906693436,0.0008119395188996847,-0.014573476509842198,-0.0034054825485257956,0.0,0.0,0.0,0.0,0.0,0.0,-0.005524856784194343,-0.0032502304569435037,0.004081697381756566,-0.07333334287007653,0.0,0.001696763505603105,-0.016550569141283944,-0.006999353508306938,0.0,-0.0017369046894173401,0.0191788204846719,0.0,-0.010166701485924912,-0.00710703863482165,0.004773196681595815,-0.008234582042039085,-0.0067096931703628515,0.0,-0.023999994451349482,0.004315758639719336,0.003158632100841219,0.0023947998631542733,0.3261581294494496,-0.022733620063676407,3.18,0.0,0.06000000000000005
4799,2018-05-28,0.012195110131936637,-0.006722682879878539,-0.016587680938234706,0.0,-0.06576771323845332,0.0,0.0,-0.03341998840442939,0.010094251390994291,-0.023255808743605222,-0.07047619047619047,-0.010736728048383548,-0.058411768228145755,-0.009976985196090582,-0.023214485877482094,-0.0009416052447707157,-0.009052375217582176,-0.0048796357507577826,0.008428531364321756,0.0,0.0,-0.0075049288818018756,-0.006386905773616003,-0.03241091794406181,-0.011758152473401728,-0.008078441446322748,-0.06079818954119309,-0.0055108580476229685,-0.01849999999999996,0.007048485037513874,-0.01067339733752537,-0.00530415566608311,0.005029923827973626,-0.020440918051958024,-0.0036188545987440035,0.0018389896835586672,-0.00241812032387001,-0.003530463504896608,0.0,-0.03833659125575484,-0.02064512685483888,0.00845974329054855,0.355847516069845,-0.028635116598079713,3.49,-0.004486959249522027,0.09748427672955984
4804,2018-06-04,0.0,0.01011876581030946,0.008295265471911728,0.009230772428493683,-0.02928962755393638,0.013125355301556452,0.007163351088572023,0.013657061635636625,0.0,-0.0014333593281357082,-0.0014981044812149014,0.0037112778846657424,-0.02937191842917386,-0.003751387181475274,0.004691786299118261,0.011105940900967504,0.013177529365264284,-0.002337269472558412,-0.006162499047661418,-0.006410301040805755,-0.0025773785017727535,0.007327512252161661,0.005763193460111671,-0.00019257061113631124,0.0,0.0086028158826299,-0.017153926124455543,0.0013969163568798848,0.037735849056603765,-0.006872878361431578,0.018684186433491012,-0.00107761086498126,-0.0033688728187315498,0.004629041682419066,-0.00223270031063616,-0.010541261675695246,-0.0013469827143247626,0.0035971361228102072,0.021818161010742188,-0.008304951945914407,0.01657823334838726,-0.003927492447129977,0.4016031215753701,-0.02235951750514853,3.48,-0.006504591899575307,-0.002865329512894088
4809,2018-06-11,-0.004498944083576983,0.013888875091518038,0.015979779217584422,-0.008602167904232183,0.061454938370997914,0.005025125628140614,0.02528094214451615,0.03127357432265976,0.008310307667627637,0.03746739200492111,0.036153606590978216,0.018249525666909516,0.043510059421515646,0.029908974949555356,0.034534484929460874,0.02155579304162014,0.012874204127631073,0.017174295813821017,0.024376761919978396,-0.01509441465361916,-0.010106411411677008,0.01584743915772968,0.022429347923099696,0.06639175938855524,0.02903224016564332,0.0177497028518534,0.04879917809550949,0.010172706423446476,-0.007858546168958758,0.008298755186721962,0.00481009181541725,0.004321171404634061,0.03253478602818349,0.028212430509565234,0.02192866259645232,0.020760499277599154,0.010965515299395046,0.007299298019120881,0.018718432390183892,0.06191176353028904,0.013761485807064044,-0.01843711843711837,0.42551480129341973,0.00403250075233208,3.53,-0.006830839878020911,0.014367816091954033
4814,2018-06-18,0.0053608295668932104,-0.008948579844556659,-0.0033826606763821543,0.043715804278675385,-0.00786751706247768,0.0021590081331843702,-0.01582728916490095,-0.003009832748200214,0.006006000415836432,0.007331991317233166,-0.05032749326556696,-0.003509394696175616,-0.004826455816449138,-0.0053908303829838244,-0.002581922261839731,-0.02112032157512178,-0.0011588369151548372,-0.0034612197236900677,-0.01948595425948163,0.01568336659144931,0.032937359380348585,-0.009752149571263802,0.004457869338877929,0.0023552668140323085,-0.0046661012889916975,0.0027397307996466225,-0.004215273591970714,-0.005469668166690922,-0.020613373554550063,-0.01752881980211196,-0.03397194838359152,-0.024485469360725487,-0.0055787810207355015,-0.006408189320102564,-0.008226473204083429,-0.004136441666057866,-0.0015957609136053597,-0.010820600190494023,0.03605440290176487,0.0033547901173263117,0.0033512032747720077,0.005305201536679127,0.4118644412910995,-0.022179594772808953,3.46,0.008954093735619395,-0.019830028328611804
4819,2018-06-25,-0.04426231045967688,-0.015017674989132201,-0.011904790867173776,0.029999971389770508,-0.03638429298205392,-0.018348610865890236,-0.007153035126595819,-0.013016044820741035,-0.017266171057891078,-0.03173114482199435,-0.009056580741450437,-0.019473280280363325,-0.020489243100017762,-0.024509781005518705,-0.03574341241313361,-0.01499753696417716,-0.02475253840186331,-0.0076190282428075795,-0.004834987761179521,0.017857126131349377,0.01052630588288439,-0.0107675145362921,-0.013116337263723299,-0.03245753814029273,0.011627906976744207,-0.009655995797156591,-0.03462174725708389,0.002355211751639663,-0.012896825396825351,-0.005664501314848858,-0.004221631687873595,-0.02908037578165068,-0.01128751959955987,-0.029890303561308396,0.0012224751881466656,0.003917497457917252,0.0018597561593578504,0.0,0.017728135505661102,-0.01925985217457815,-0.009345833066412235,0.022071824888726277,0.4133833201112241,-0.016736145169200745,3.63,-0.012733150371784574,0.049132947976878505
4824,2018-07-02,0.012042958002337345,-0.0009000247989665588,-0.004809821001967696,-0.00783289085832184,0.008359835886019296,-0.019047651341352556,-0.015714304787772027,-0.012431991020863786,-0.006731499877206448,-0.007192570074541438,0.0012170509199100898,-0.004700131725035694,-0.013384263501826643,-0.010253671314713775,0.0034100446255909134,-0.0017522207935700695,-0.009000236608849188,-0.007532937383888827,-0.0074115335402619165,0.0015208929002032967,-0.03351952182022866,-0.0019383498897418416,-0.0017845808470666746,-0.0072391416470989345,-0.0028571428571428914,-0.011494284704483881,-0.005023858627183242,-0.012053789177578156,-0.006856023506366271,-0.008407052639311408,-0.005136589153410531,-0.010703390224721554,-0.01497733475920826,-0.006424298191284095,-0.010098644590996075,-0.010646821862062783,-0.007820646382342478,-0.002734689432168591,-0.03767127761654587,-0.003637317698837683,-0.009582436203853906,0.009553349875930484,0.410722538224159,-0.00455140594800163,3.93,-0.013574756698242818,0.08264462809917372
4829,2018-07-09,-0.0029167531761823406,0.005000027743252922,0.008688047420232214,-0.012105264313663433,0.011225523287541117,0.010080455135723865,0.005383575070952773,0.006987579975153979,-0.002976187730794999,0.00896228982613878,0.007343891261302415,0.000928318538691908,0.0033556614060235024,0.0057054135610214995,0.003157206162484494,0.009441401045809261,0.0031759182816080145,0.017099507988590057,0.0,0.0007686754271902796,-0.010588238924019833,0.0046295796104023346,0.003977740011835484,0.0019519328053345664,0.008685582087471388,0.006352059157574974,0.006418173816143735,0.0077013265532317465,0.007874015748031482,-0.007575714336391148,-0.007329910691148189,-0.0016753564881381022,0.018380426195828692,0.009039399695412786,0.009405161941213658,0.0044444691051135354,0.00933853723350353,0.014440419043794561,0.0043636668812145896,0.009531613966550223,0.002139815325927774,-0.007571560480147843,0.4079110307149222,0.02517850432168367,3.67,0.012837148144831279,-0.0661577608142494
4834,2018-07-16,0.00406503671064562,0.004126554552577266,0.003938737465443376,0.0030533957508713794,0.00018742783760106185,5.277185792662564e-05,0.004273534172344773,0.0007710230445241439,-0.01626011217268375,0.00726497751367039,0.008264462809917328,0.002863644675886512,0.006673872434100225,0.001875159230461776,0.009868051435143244,-0.001031177888059287,0.07275938163549123,0.0016097874764153808,0.0076138309818958305,-0.0007686754271902796,0.025059698888430182,0.005391305485022313,0.003532407737410148,-0.002032153804934711,-0.0025876766189540934,0.007591861454088855,0.0034791099356079602,0.001383069550863869,-0.0009852216748768017,-0.01286325405790023,-0.02162016227020891,0.0016408414784250258,-0.012031114206347615,0.002489515448718116,0.004002782294775242,0.011940905776359534,0.0,-0.0008802682699320385,0.0014705692865859543,0.0023806468078217957,-0.004285659181827439,-0.003423165494491842,0.41051099597533164,-0.015029325513196579,3.56,0.004589853154305379,-0.02997275204359673
4839,2018-07-23,-0.0021276069043588697,0.007152429209188682,0.006124207607634213,-0.007387830662667794,-0.005370225078286217,-0.001070762124152802,0.007173628728830872,0.02536921423312055,-0.0037147244125674828,0.009780508166007174,-0.01041666666666663,0.00812375556571343,-0.006781915698196639,0.00457979494973948,0.010782936248456165,0.017150794486946674,0.009555433949263614,0.008188995601624116,0.0037281638112229842,-0.015384601277006582,-0.01920772189975528,0.005277006556659636,0.012552235114627663,-0.0018706765259929314,0.006607261570356959,0.012145729748840539,0.01363418598611732,0.0072511940941677455,0.003514056224899642,0.014423076923076872,0.015942374430836237,0.0058351512387644355,-0.0021839074181135842,0.004089684542637473,0.0062097755233829766,0.02291563534069363,0.004841982482256535,0.007111138237847259,-0.032209724048808175,0.004011443818506377,-0.004411795513646122,-0.006476119310044215,0.4115069903758827,0.0025431087954348452,3.53,0.0008826259583931684,-0.008426966292134908
4844,2018-07-30,0.010309317880007551,0.008989686600418878,0.010186747731683932,0.02189379385484269,0.0075131410107998065,0.010791057534029314,0.012534840492985921,-0.007835897741562237,-0.01972788881740295,0.003148464726466571,0.050420193722513273,0.005474438708708229,-0.009871860909780428,0.015018148086459293,0.009774446444139162,0.0,0.028980015372928047,0.0033639330382739807,-0.0010959154938998683,0.03717756169962794,0.026913849117405686,0.004833417893818082,-0.0030637226256898797,0.008168935831343038,-0.0005554351670122859,0.0012114147478134996,-0.008912256622081616,-0.0019226693003099316,-0.008612440191387516,0.029990671688481685,0.015276363428154749,-0.0027797054133906762,0.013430307647356754,-0.01089674284320985,-0.0006407257473816097,-0.002320185614849146,-0.0014464214165719191,0.006802747127023556,-0.003906246362021082,0.0057648134840520004,0.02484028789930992,-0.0006598284446042157,0.42312653982741094,0.032110375549093684,3.44,0.014576645863579873,-0.025495750708215303
4849,2018-08-06,0.0016253346433923177,-0.004690857431672635,0.008997926645792242,0.0,-0.05951664882614438,-0.0007419151664683765,-0.017045438382004785,-0.008024420366476326,0.005333328247070224,-0.0029888130317283768,-0.025102905775784445,-0.00716647193624842,0.0006554036420689524,0.0017798040493937073,0.0055074502252663304,-0.010667379188664783,0.00037158213542243246,-0.005181384259087429,0.011202182090308321,-0.010791356726084111,-0.023255860695907793,-0.001071405290163252,-0.014618952594153689,-0.002044939124275391,-0.019058262403625403,0.005920804792943102,-0.016542024123442967,-0.00236959931049463,0.009478672985782088,0.0045045045045044585,0.016164008603453572,0.022963737724309263,-0.003479730958742433,-0.0022383982738629626,-0.004902996013312011,-0.006448683168649438,-0.0029340151761155786,-0.04246101786038592,-0.01698670781177436,-0.0011115599518538577,0.004319598632895216,0.0059426353768721185,0.41211620414908673,-0.017324061863085882,3.53,-0.004422657481253256,0.026162790697674465
4854,2018-08-13,-0.0029910003758598647,-0.010633772759086502,-0.011909688336105062,-0.07467715601309788,-0.030054040857263487,-0.016734168620028633,-0.04062503515742666,-0.015151545939038447,-0.014492770922659104,-0.0071337269477325105,-0.03806229743907752,-0.010464289143593986,-0.024775842650485602,-0.0030959354306376863,-0.019874626746452018,0.0021798032505959686,-0.020376483904686604,-0.00329441786050666,0.0,0.0,-0.047735588825697284,-0.010213911593373592,-0.022434787875498463,-0.016536164144026033,-0.003100269514607068,-0.002834650475209144,-0.019733815874760974,-0.006478148193941435,-0.021484375,-0.008193160614452188,0.006059021965953093,-0.024990373426006518,-0.016617979954656192,-0.024336560784143924,-0.0012693330380783019,-0.0032228220905959892,-0.0014684436968990244,0.004516711958300945,-0.08240885519121988,-0.025842040215066864,-0.010989000432297447,0.011832486680708687,0.40489562133151935,-0.026962727993655955,3.64,-0.009808975195848002,0.031161473087818692
4859,2018-08-20,0.007742483062468164,0.009325003561456935,0.002034602306637101,0.01088345681899261,-0.0007365044429095136,0.0061335984652299835,-0.008038539482999596,0.010787059957321876,0.008327542458692827,0.0007926079029867417,-0.0013636502352627478,0.0037261937724002436,0.0002499818801879883,0.015063467606765135,-0.0009840558090671303,0.00683433593063687,0.0009223021294457734,0.004518072289156683,-0.008675622784044879,0.023519120526198867,-0.033783831676485354,0.00042569573970796526,-0.0018813333629096318,-0.006185555973584611,0.012181010312428242,0.004799987792968752,0.0030945038759901955,0.0014931675176907966,0.0,0.011205737030953067,0.017113617952286164,-0.009603832465638562,0.001880525745938888,0.0023043316091073685,0.005220296579373951,0.006340551979776121,-0.0023934897779258613,0.0036630177386223206,0.01484712683743683,-0.002472920328467798,0.01275324820734447,-0.0018530351437699988,0.3770714463409902,-0.01705222243119553,3.63,-0.011124963952188649,-0.0027472527472528485
4864,2018-08-27,-0.004140782865927561,0.013588178876424939,0.006513031876898889,0.028211314707442536,-0.0033947475069823208,0.0,0.014128752622417196,0.0015705016221028156,-0.0007042414800112473,0.018248157942987175,-0.020594965675057253,0.009428475125267788,-0.003954472069021886,0.018466280586325157,0.013134287364447328,0.020036926833923108,0.02017114451216595,0.009351202733204778,0.0040277103310149,0.02251872425976642,0.019021737149833795,0.005681762914462318,0.008551247400042206,-0.00022689528160602102,0.0009019476472149623,0.006726489315823203,-0.0019267574900586615,0.012652989461433783,0.021532298447671572,0.028595803930749897,0.02318428037907272,0.025555034836878487,0.004788072117478226,0.008045864205495468,0.004923111353165144,0.00764730960370863,0.009555661590245679,0.0,0.06384814362137248,-0.013640520144201695,0.017037038149003036,-0.004331210191082846,0.35989574833095694,0.005676382422348469,3.56,0.007185432167511552,-0.019283746556473802
4869,2018-09-03,-0.004128815337225422,0.002571773087809426,0.008486033980716012,-0.02970926045179867,0.009694668206043477,0.010358607602906744,0.0,-0.005980902748895733,0.006392056326389728,-0.007567861101019702,0.03188408745659732,0.0009879319592482894,0.004738059317964671,0.004661975442084021,-0.006016051233559194,0.0010584649456066852,0.007627330565036727,-0.0005855158180841924,0.0,-0.04003270074494125,-0.006802714468455484,0.0036889116693035184,0.0034346524272264034,0.02044650783749935,0.0036832788581742104,0.003937035467048267,0.027694626718466786,-0.01052632473080517,-0.01158301158301156,0.0012837101227016756,0.01279622999442176,0.002466069302528906,-0.0015126247183108177,-0.005013983688365808,0.00020496181120588375,-0.0004510187014116207,0.0023496240264544443,-0.010638297872340385,-0.05416671219799074,0.004664597943518034,0.0,-0.002201074642325329,0.34238233607647905,-0.018201420598680906,3.69,-0.005597921877480538,0.03651685393258419
4874,2018-09-10,0.010503250996323654,0.006465500586098516,0.00944336685597702,0.038681962003833004,0.048489055085023214,0.01318053324789581,0.0,0.014796552607559299,0.022964504268206953,0.009176740122803784,0.08238509947626316,0.0031714538155100946,0.03461718999018659,0.011844740953522948,0.02326430984820327,-0.02937851383187673,-0.00467679042892355,0.006778716160609655,0.0,0.0348308973156064,0.060606000399351156,0.006355888825502198,0.005045022877013583,0.045303849587965184,-0.00892855297252304,0.021160623152007618,0.043988941595025866,-0.00020661958378409562,0.0019361084220717029,0.026075008184322845,0.017526713094291324,0.008794011691855896,0.017709685900088035,0.0181906895024464,0.013566286263342331,0.0004610701075600243,0.007082152872459835,0.0,0.06046061460279395,0.04666968936171245,0.014115939097335994,-0.0087890625,0.33507653629446393,0.0009043343453265518,3.63,-0.020632605272736027,-0.016260162601625994
4879,2018-09-17,-0.0020963840848350346,0.015040841194008392,0.010519510966791712,0.033699045503567726,0.036036001204980295,0.000350698842363828,0.019017414682609646,0.03675537946402163,0.008102625398992869,0.0105915496844049,0.04067950928770503,0.005626715373999502,0.012252602801721801,0.017878998518219502,0.008161472139401216,-0.006472438155215476,0.007768599987970637,0.00823283664427965,0.009549753330131638,0.016571453639439238,0.027272720107631265,0.013822924124598401,0.002355074545110636,0.023250794465800473,0.005714246961805447,0.012677793614026989,0.01705807314686325,-0.0049444102583448,-0.020297029702970315,-0.0037209444267805036,-0.01580245406539349,0.0,0.017084531556373905,0.011207098452481912,-0.0053420655704709,-0.00046622892081871203,-0.004681647806299094,0.008672119802252798,0.06105699188783542,0.02614674957777141,0.021567196758055962,-0.007787360020594658,0.33286291814604585,0.01058405937399165,3.5,0.010319712499682776,-0.03581267217630846
4884,2018-09-24,-0.03199008685884763,-0.008760913245235646,-0.014477107997703964,-0.03852335095576953,-0.00431219941292893,-0.0029461998439712644,-0.007564325223134216,0.009163442830950164,-0.02953298714170649,-0.006407102593897762,-0.011637585123556282,0.0009169824477750499,0.011526761714787614,-0.005721393536436747,-0.013643044737772891,-0.021758288043758678,-0.008542155508469262,0.00291205596323163,-0.006527105669810296,-0.02263495833417506,-0.03039510814348012,0.0,-0.011697972519316924,-0.021033222512751748,-0.004683109763243376,-0.0062930503804122795,-0.007195811735205893,-0.0035073649548406083,-0.010040160642570295,-0.010667917377764402,-0.000240923410438576,-0.013937305900692754,-0.0017308323987765828,-0.020450828922649822,-0.005081300734212868,-0.0009057832675631872,-0.0023148148148147696,-0.009963261284162694,-0.06698558480144234,-0.008521508837131542,-0.005483218820785618,0.008163265306122436,0.32678827989589265,0.02420333354620352,3.41,0.015956599303223573,-0.02571428571428569
4889,2018-10-01,0.009070286448309206,-0.0012793469368632682,-0.020022618389668567,0.00726397353726882,-0.05746584285912737,0.0036092392687931962,0.011111062334119293,-0.02431372846928259,-0.015921155786789654,0.020171437743355503,-0.04014273025203341,-0.013659598150476127,-0.039368061618649364,-0.017013690421161187,-0.008133699289233687,0.004445761787595703,-0.011701238330759423,-0.00846713546418798,-0.005588174289559267,-0.013714313507080078,0.0007704520392457503,-0.01014335914573894,-0.0025035656197680556,-0.03907313341052421,-0.0019286598898875518,-0.00031196011766643217,-0.0304509624750664,0.01393762611619076,-0.006782945736434121,-0.009416196127457144,-0.016317033520784063,0.023387094417298027,-0.005601614358091811,-0.010148780688785775,0.005038291120142535,0.003563487981103952,-0.0027235864512206165,0.007407375113673842,0.00531914387692578,-0.023449545412045913,0.0,0.007398902921290973,0.3604717322395886,-0.029679511160992544,3.53,-0.0019534811405925723,0.035190615835777095
4894,2018-10-08,-0.0026666853162977677,-0.0029264086371635356,-0.01793364766797423,-0.031733048007007825,-0.06467914237980654,-0.02278248170339403,0.01512607655007736,-0.04109588342035986,-0.019230785508778214,-0.0036890965425201427,-0.04538694880086058,-0.013500423699945974,-0.01662128268413321,-0.007751930820906638,-0.04548000060104174,-0.035978419331028855,-0.015766779075222948,-0.008081449140095787,-0.0022050170630951715,-0.04761900369272076,-0.1157718186246709,-0.013990849908508407,-0.0232010612284127,-0.03264238338139003,-0.0033422458529448473,-0.014358346929539634,-0.046669888080032584,-0.003485076191328429,0.003956478733926794,-0.012931019678064426,-0.011177108550138315,-0.004363296588561938,-0.010856369111482245,0.00393939191294157,-0.005603994521657718,-0.01958999112418136,-0.007246437595214927,-0.024507143950540433,-0.10948903331099102,-0.03561065469067248,-0.035739864036654745,0.013653208503998426,0.3451739218098641,-0.02512530523069012,3.55,-0.018503044191792273,0.0056657223796034994
4899,2018-10-15,-0.003181804241228048,-0.003080972576573693,-0.003619584685666366,0.012152828799310011,0.0040589348710082795,-0.009939390240293555,0.011532074603724407,0.028972816108221,0.008593723049853397,-0.0017816161005665965,-0.01961327652904865,-0.008314152217079207,0.006996948135383763,-0.0010427394518734978,0.014815774076634147,-0.01203111756210995,0.012877851329927026,-0.002168468760606279,0.014229863821481503,-0.025974001846660322,0.04536477511474479,-0.00897363141316565,-0.002770570075817491,0.007650576747010307,-0.0017205780781088809,-0.004067558338252897,0.0013024523204760996,0.011417343723012507,0.013118062563067578,-0.00783164992469565,-0.027532208850386652,0.014968840822115581,-0.006688014310214152,0.001894934658990044,0.010448401318785994,-0.005243117671662967,0.005684786064680258,0.004519791252868943,0.0,0.00033579519102855393,-0.0030533959361096485,0.0018245708879577327,0.33134581312802724,-0.026366093204139518,3.72,-0.046185740876717674,0.04788732394366213
4904,2018-10-22,0.004608290374042534,-0.0027002460754498303,-0.01109989634044728,0.01875002461352504,-0.031224668891537632,0.01162654005973729,-0.026755827241100705,0.004910664215248328,0.010500816901388932,-0.014308848097112081,-0.05312792697962043,-0.008619767718789806,-0.03648796645393404,-0.036016363125876416,-0.009122346505785695,-0.005716463547601136,-0.010740158536685751,-0.01621783350960937,0.006620735957704849,-0.020293942241139562,0.059935633698537716,-0.010449944916658516,-0.015539090300958569,-0.00836609856509074,-0.004441469956712352,-0.0034810319311282534,-0.018024844560342923,-0.010808927850343153,0.0,-0.00820461859691457,-0.017681758328068398,0.015339922015381147,-0.05357091774795375,-0.005939347941884887,-0.012831669388033151,-0.011057706979604842,-0.009518940290283662,-0.020224753390537198,-0.006306278731720516,-0.01925413072087767,-0.049011886909679614,0.006898930665746761,0.34195272264030935,-0.02545528400243735,3.84,0.008530323227533332,0.032258064516129004
4909,2018-10-29,0.024078635247590352,0.010446402007697309,0.01324738313626872,0.02584181178710132,0.05012850240494782,0.029394278907352245,-0.0017330592855689941,0.014279170207780245,0.004045322987355604,0.019236265142540176,0.07621738379925769,0.012691923900371549,0.044144638651875345,0.0022837273637623667,0.024143147064418224,0.01746029324001741,0.008450650938652826,0.01187728812610489,0.002862114846848174,0.03566532767429864,0.04800722339205943,0.00803219477324002,0.010544889596969753,0.030343678687356768,0.021210034680319456,0.008666674296061272,0.028533632546018817,0.005887611681088867,0.0014277388908059407,0.005445574769879391,0.001025138776475476,-0.013807528408920855,0.01657446435822152,0.02549116854996769,0.00021560975128398496,0.0026115120792107316,0.005418749278402135,0.022766078938398104,0.04426231045967688,0.043192999644653396,-0.009182727810706615,-0.019370979270907807,0.33243376618703974,-0.009308787773532279,4.1,-0.02523634505395156,0.06770833333333326
4914,2018-11-05,0.011414392411876584,0.004937105009555243,-0.002761524065009513,-0.007968119921316186,-0.021355906678926173,-0.004666556558856505,0.0016978317671512144,0.00205934295452459,-0.012019200643607952,0.0035163676900715757,0.010081320661839532,-0.0028966489187680633,-0.03442391120546262,0.008417567543069104,-0.011150720550852977,-0.012773722627737238,-0.0017408110143520839,0.0019305216444065465,0.0,-0.015151534699148317,0.017964078980320375,0.002565622750747787,0.0,-0.01510093251191702,-0.012852574170188258,-0.0062234041855336875,-0.011346463788450722,0.007386129038204459,0.01657932488493219,0.009407337453349873,0.027977248952492983,-0.0012179772764532304,0.00504861782823407,-0.006302541504739967,-0.00147406837328512,-0.004602752383784936,0.001461291024346334,0.018181779915262597,-0.03829027769182369,-0.017966092352687868,0.011576145276950278,0.004747050047470669,0.32318236654801363,0.029100343594418154,4.02,0.03292220635213905,-0.019512195121951237
4919,2018-11-12,-0.01775746697128444,-0.0025996302487313327,-0.018136941185716626,-0.03364630902200716,-0.008526435422621215,-0.03427600369904804,-0.05372616010472897,-0.01246589189919034,-0.02836876820971279,-0.002649706054650647,-0.005315634895400767,-0.01660736395748441,0.0014339301569623597,0.00027245980925472146,-0.03305027715545017,-0.008324640992381283,-0.03192679682117083,-0.007657925792037834,-0.011450435663799996,-0.051649945440800704,-0.05564922877318257,-0.014395868667973155,-0.014318516934462289,-0.022587945305080015,-0.0148410325336793,-0.00258731964775738,0.0007631699275507664,0.0018587550378112994,-0.009009009009009028,0.0,0.0,-0.004809652728013036,-0.008010430118947864,-0.01002615201504331,-0.007574176722015213,-0.009438694120560531,-0.0072080728303960395,-0.006715543852389594,-0.06592467728268947,-0.018343667211639603,-0.020720722172014705,0.012969375976098263,0.32001981706007926,-0.009539384028345421,4.05,0.005820005107207704,0.007462686567164312
4924,2018-11-19,0.00691122336740313,0.009350000016984383,-0.002383573790462834,-0.039669500629346266,0.03276814544189044,0.006667512013591503,0.0017921557380944364,0.0060851747954566715,-0.0092359074799776,-0.005726203629075832,0.001451356631444023,0.0019913741165087373,0.009237228195000835,-0.004293005750768741,0.005446852136918645,-0.009868465448826469,-0.004417589603198491,-0.0066225165562914245,0.0,-0.058558609353848046,-0.02060154644216816,-0.0019641166039778835,0.003873807126450579,0.003542802743714102,-0.0018889307780195486,-0.008000000000000007,-0.04884320105311135,-0.013838303321879963,-0.0017436791630339732,0.0153465648688893,0.03271762041811099,0.014377569291672998,-0.015832477840465042,-0.00402830578997182,-0.004053736527391605,-0.006758177732543391,-0.0014534292724796005,0.009428032322161162,-0.05273439205302488,-0.006425527306871515,-0.0074766502993434125,0.001744957074055975,0.32259102256753613,-0.016097963676389715,4.56,-0.02221740962922114,0.12592592592592577
